"moniker","time","Angry","EmotionChronometry","Enthusiastic","Happy_e","Irritated","MWoccur","Nervous","Pleased","Relaxed","Sad","Stressed"
"105",8.3,1,60,1,2,1,0,3,2,4,3,1
"105",8.4,1,60,1,2,1,0,1,3,4,3,3
"105",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",9.1,1,90,3,1,1,0,1,1,1,5,4
"105",9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",9.3,1,60,3,2,1,0,3,4,1,3,1
"105",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",10.1,1,60,3,2,1,0,1,4,1,2,1
"105",10.2,1,90,3,4,1,0,2,3,3,2,1
"105",10.3,1,60,1,1,1,1,1,1,1,3,3
"105",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",10.5,1,60,2,3,1,0,1,3,1,2,4
"105",11.1,1,60,1,2,1,1,1,2,1,3,3
"105",11.2,1,1,1,2,1,1,1,3,1,2,4
"105",11.3,1,90,1,1,1,1,1,1,1,4,3
"105",11.4,2,60,3,2,2,0,1,3,1,6,7
"105",11.5,1,60,1,2,1,1,1,2,5,3,1
"105",12.1,1,60,1,2,1,0,1,4,3,3,1
"105",12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",12.3,1,90,1,1,1,1,1,3,1,3,4
"105",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",13.1,1,60,1,1,1,0,1,3,1,2,5
"105",13.2,1,90,3,1,1,0,1,4,2,6,6
"105",13.3,1,90,1,1,1,0,1,3,1,5,4
"105",13.4,1,30,1,2,1,1,1,1,2,4,1
"105",13.5,1,60,2,1,1,0,1,3,2,1,4
"105",14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",14.2,1,60,2,3,1,0,1,4,4,2,1
"105",14.3,1,60,1,2,1,0,1,3,2,2,2
"105",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",14.5,1,90,1,1,1,1,1,1,1,5,5
"106",1.1,1,1,1,1,5,1,1,1,7,6,2
"106",1.2,1,30,7,7,1,0,1,7,4,1,4
"106",1.3,1,60,7,7,1,1,5,7,7,1,5
"106",1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2.1,1,20,1,1,7,1,4,1,1,7,1
"106",2.2,1,60,7,7,1,0,1,7,7,1,1
"106",2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",2.4,1,60,7,7,2,1,1,7,4,1,5
"106",2.5,1,30,1,3,1,1,6,3,1,1,4
"106",3.1,1,30,7,7,7,1,7,1,1,1,6
"106",3.2,1,60,5,4,4,0,5,5,4,1,4
"106",3.3,1,1,3,6,5,0,5,1,1,5,7
"106",3.4,1,30,1,4,5,1,1,1,3,5,1
"106",3.5,1,1,1,5,1,0,1,5,5,1,1
"106",4.1,1,30,7,7,1,0,4,5,7,1,1
"106",4.2,1,1,7,7,1,1,5,7,1,7,5
"106",4.3,1,30,7,7,1,0,1,4,5,1,1
"106",4.4,1,30,7,7,1,0,1,7,7,1,1
"106",4.5,1,60,5,7,1,0,1,7,7,1,1
"106",5.1,1,30,7,7,4,0,2,4,4,1,4
"106",5.2,1,60,7,4,4,1,1,1,1,1,4
"106",5.3,1,1,1,4,1,0,1,4,5,1,1
"106",5.4,1,1,1,4,1,0,1,4,5,1,1
"106",5.5,1,1,4,5,1,0,1,4,3,1,1
"106",6.1,1,1,1,5,1,0,1,5,1,1,1
"106",6.2,1,1,3,4,1,0,1,4,5,1,1
"106",6.3,1,30,4,6,1,0,1,4,7,1,1
"106",6.4,1,30,4,7,1,1,1,7,7,1,1
"106",6.5,1,1,4,5,1,0,1,7,7,1,1
"106",7.1,1,30,7,7,1,0,1,7,7,1,1
"106",7.2,1,60,7,7,3,1,5,7,3,1,2
"106",7.3,1,60,7,7,1,0,1,7,7,1,1
"106",7.4,1,30,7,7,4,1,7,4,7,1,5
"106",7.5,1,30,7,7,1,0,1,7,7,1,1
"106",8.1,1,1,4,5,1,0,1,4,4,1,3
"106",8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",8.3,1,1,5,5,1,0,2,5,4,1,3
"106",8.4,1,1,7,7,5,0,3,7,7,1,3
"106",8.5,1,1,7,5,2,0,1,5,4,1,3
"106",9.1,1,1,7,5,1,1,1,7,7,1,1
"106",9.2,1,1,7,7,1,0,1,7,7,1,1
"106",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",9.4,1,1,7,7,1,0,1,7,7,1,1
"106",9.5,1,1,7,7,1,0,4,7,4,1,4
"106",10.1,1,60,7,7,1,1,5,7,4,1,7
"106",10.2,1,1,7,7,1,1,5,7,2,1,5
"106",10.3,1,1,7,7,1,0,5,4,4,1,5
"106",10.4,1,1,7,7,1,1,2,7,7,1,4
"106",10.5,1,1,7,7,1,0,1,7,3,1,1
"106",11.1,1,1,7,7,1,0,1,7,7,1,1
"106",11.2,1,1,7,7,1,0,1,7,7,1,1
"106",11.3,1,1,7,7,1,0,1,7,7,1,1
"106",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",11.5,1,1,7,7,1,0,1,7,7,1,1
"106",12.1,1,1,7,7,1,1,4,7,7,1,4
"106",12.2,1,1,7,7,1,0,1,7,1,1,1
"106",12.3,1,1,7,7,1,0,1,7,7,1,1
"106",12.4,1,60,7,7,1,0,1,7,7,1,1
"106",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",13.1,1,1,7,7,1,0,1,7,7,1,1
"106",13.2,1,1,7,7,1,0,1,7,7,1,1
"106",13.3,1,1,7,7,3,0,1,7,7,1,1
"106",13.4,1,30,7,7,1,0,1,7,7,1,1
"106",13.5,1,1,7,7,1,0,1,7,7,1,3
"106",14.1,1,30,7,7,4,0,1,7,4,1,1
"106",14.2,1,1,7,7,1,0,1,7,7,1,1
"106",14.3,1,1,7,7,1,0,1,7,7,1,1
"106",14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",14.5,1,1,7,7,1,0,1,7,7,1,1
"107",1.1,1,1,2,4,1,0,2,3,5,2,3
"107",1.2,1,1,4,7,1,0,1,7,6,1,1
"107",1.3,1,1,3,4,1,0,1,5,4,2,3
"107",1.4,1,30,2,5,2,1,2,6,5,2,3
"107",1.5,1,60,5,6,1,1,1,5,4,1,1
"107",2.1,1,60,6,6,1,0,1,5,4,1,1
"107",2.2,1,60,5,7,1,1,1,7,7,1,2
"107",2.3,1,1,3,6,1,0,1,7,6,1,2
"107",2.4,1,20,2,5,1,0,1,5,7,1,1
"107",2.5,1,45,2,4,5,1,2,3,3,4,3
"107",3.1,1,60,6,7,1,0,1,6,5,1,1
"107",3.2,1,1,6,7,1,1,1,7,7,1,1
"107",3.3,1,60,2,4,1,1,1,3,6,1,1
"107",3.4,1,30,4,4,3,0,2,3,4,1,3
"107",3.5,1,60,3,7,1,0,1,7,7,1,1
"107",4.1,1,60,5,4,4,1,1,4,4,3,4
"107",4.2,1,30,5,3,6,0,1,3,3,1,5
"107",4.3,1,60,5,5,1,0,1,6,7,1,1
"107",4.4,1,60,4,5,1,0,1,3,4,1,3
"107",4.5,1,30,3,4,3,0,1,3,3,1,3
"107",5.1,1,1,3,4,1,1,1,3,2,1,6
"107",5.2,1,30,2,5,2,0,2,3,3,1,3
"107",5.3,1,30,3,5,3,0,1,4,6,1,5
"107",5.4,1,1,5,6,1,1,1,4,7,1,1
"107",5.5,1,30,4,5,3,0,1,5,4,1,4
"107",6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",6.2,1,60,3,6,2,0,1,5,5,1,1
"107",6.3,1,1,4,6,1,0,1,6,7,1,1
"107",6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",6.5,1,90,5,7,1,0,1,7,5,1,1
"107",7.1,1,1,4,7,1,1,1,5,3,1,1
"107",7.2,1,60,4,6,1,0,1,5,2,1,3
"107",7.3,1,30,5,5,3,0,1,4,3,1,4
"107",7.4,1,6,5,6,1,0,1,6,3,1,1
"107",7.5,1,60,5,7,1,0,1,6,3,1,1
"107",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",8.5,1,1,4,7,1,0,1,7,7,1,1
"107",9.1,1,30,5,4,2,0,1,5,4,1,3
"107",9.2,1,60,6,6,1,0,1,5,5,1,1
"107",9.3,1,60,5,7,1,0,1,7,7,1,1
"107",9.4,1,30,4,5,1,0,1,3,3,1,3
"107",9.5,1,30,2,6,3,1,1,5,4,1,2
"107",10.1,1,30,4,2,4,0,1,3,3,1,4
"107",10.2,1,60,2,5,1,1,1,6,4,1,3
"107",10.3,1,60,6,6,1,0,1,6,5,1,1
"107",10.4,1,60,6,6,1,0,1,7,6,1,1
"107",10.5,1,1,3,7,3,1,1,3,5,1,5
"107",11.1,1,30,4,5,2,0,2,4,5,1,3
"107",11.2,1,60,5,5,1,1,1,5,4,1,3
"107",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",11.4,1,30,4,5,2,0,1,4,2,3,3
"107",11.5,1,60,3,4,2,0,1,3,2,1,4
"107",12.1,1,30,5,5,1,0,1,4,4,1,2
"107",12.2,1,1,4,5,1,0,1,5,4,1,1
"107",12.3,1,30,2,3,4,1,1,4,4,1,5
"107",12.4,1,1,5,5,1,1,1,4,4,1,1
"107",12.5,1,30,5,6,2,0,1,6,5,1,2
"107",13.1,1,60,4,6,1,1,2,5,5,1,3
"107",13.2,1,60,3,6,1,0,1,5,3,1,3
"107",13.3,1,60,3,5,1,0,1,5,6,1,1
"107",13.4,1,60,5,6,1,0,1,7,7,1,1
"107",13.5,1,1,5,7,1,1,1,7,7,1,1
"107",14.1,1,30,4,4,3,0,1,5,2,1,5
"107",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",14.3,1,60,4,5,2,0,1,5,2,1,2
"107",14.4,1,60,4,5,2,0,1,5,5,1,4
"107",14.5,1,60,4,7,1,0,1,7,7,1,1
"108",1.1,3,1,5,4,4,1,1,4,3,2,6
"108",1.2,2,1,4,4,3,1,1,3,3,1,5
"108",1.3,1,60,5,4,2,1,2,3,4,3,4
"108",1.4,1,30,3,5,1,0,3,3,3,1,2
"108",1.5,1,1,4,4,1,0,1,6,3,1,1
"108",2.1,1,60,2,4,1,1,1,3,3,3,3
"108",2.2,1,90,1,2,1,0,1,2,2,2,2
"108",2.3,1,30,2,2,2,1,1,3,3,7,4
"108",2.4,1,60,1,3,1,0,1,1,3,2,3
"108",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",3.1,1,60,4,4,1,1,3,2,2,3,4
"108",3.2,1,60,3,4,3,0,5,3,6,1,6
"108",3.3,1,60,3,3,3,0,3,1,1,1,5
"108",3.4,1,30,3,3,1,1,2,2,4,3,3
"108",3.5,1,30,3,3,1,1,1,2,3,1,3
"108",4.1,1,60,3,2,1,1,4,1,3,1,5
"108",4.2,1,1,5,2,2,0,6,3,2,1,5
"108",4.3,1,60,3,3,1,1,6,3,3,1,4
"108",4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",4.5,1,90,4,4,2,0,5,2,3,1,5
"108",5.1,1,90,3,6,1,0,1,5,6,1,1
"108",5.2,3,60,2,2,2,0,3,2,3,7,3
"108",5.3,2,1,2,2,1,1,1,2,2,7,2
"108",5.4,1,300,2,2,1,0,1,3,3,7,1
"108",5.5,1,60,1,3,1,1,1,2,4,6,3
"108",6.1,1,90,2,5,2,0,1,5,4,3,4
"108",6.2,1,30,2,3,1,0,1,2,3,4,1
"108",6.3,1,30,2,3,1,0,1,2,2,5,3
"108",6.4,1,60,3,3,3,0,5,2,2,4,6
"108",6.5,1,1,1,1,4,1,7,1,1,5,7
"108",7.1,1,1,1,3,1,1,7,3,2,7,7
"108",7.2,1,1,1,2,1,1,6,3,3,7,6
"108",7.3,1,1,2,2,1,0,4,2,2,7,4
"108",7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",7.5,1,1,3,3,1,1,5,3,2,6,6
"108",8.1,1,1,5,4,1,1,3,4,3,3,2
"108",8.2,1,60,4,5,1,1,2,3,4,3,4
"108",8.3,1,1,4,6,1,1,4,5,4,4,3
"108",8.4,1,60,4,5,1,1,5,5,4,4,3
"108",8.5,1,1,4,4,1,1,4,4,3,4,3
"108",9.1,1,1,5,4,1,1,3,5,5,3,2
"108",9.2,1,30,4,4,1,1,5,4,3,5,4
"108",9.3,1,30,6,4,1,1,5,4,4,5,4
"108",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",9.5,1,60,4,3,1,0,2,4,2,4,3
"108",10.1,1,90,4,4,3,1,4,4,5,4,4
"108",10.2,1,1,4,5,1,1,5,4,4,4,5
"108",10.3,1,30,2,3,3,1,3,2,3,3,4
"108",10.4,1,60,2,4,1,1,3,3,4,5,5
"108",10.5,1,60,2,4,1,0,2,3,4,3,3
"108",11.1,1,30,4,3,1,1,3,3,3,4,4
"108",11.2,1,30,2,2,1,1,5,2,2,7,5
"108",11.3,1,60,2,2,3,1,4,2,2,5,5
"108",11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",11.5,1,30,3,4,1,1,4,4,4,3,4
"108",12.1,3,30,3,4,3,1,4,3,3,4,5
"108",12.2,1,1,4,4,1,1,6,3,3,4,7
"108",12.3,1,60,3,3,5,0,5,3,2,6,7
"108",12.4,2,1,3,4,3,1,4,3,2,4,7
"108",12.5,3,7,2,2,3,1,5,2,1,7,7
"108",13.1,5,20,2,2,5,1,4,2,1,3,7
"108",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",13.3,1,60,1,2,3,0,6,3,1,4,7
"108",13.4,1,1,3,4,2,0,5,4,2,6,5
"108",13.5,1,30,2,3,3,1,5,3,1,7,7
"108",14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",14.2,2,20,3,4,3,0,5,2,4,4,5
"108",14.3,2,1,3,4,1,1,3,4,4,3,4
"108",14.4,1,1,3,4,2,0,2,5,5,4,3
"108",14.5,5,1,3,3,5,1,4,2,2,5,6
"109",1.1,5,60,5,3,6,0,1,3,2,1,4
"109",1.2,1,30,3,3,1,0,1,3,4,1,2
"109",1.3,4,30,4,5,5,1,4,4,2,5,6
"109",1.4,3,60,4,4,5,1,4,4,3,4,5
"109",1.5,1,7,4,4,1,1,1,4,2,4,6
"109",2.1,1,1,4,4,2,0,1,4,4,2,3
"109",2.2,1,30,3,3,2,1,1,2,3,3,3
"109",2.3,1,40,3,3,1,1,1,5,4,4,5
"109",2.4,1,40,4,4,1,1,1,4,4,1,3
"109",2.5,1,30,4,5,1,0,1,4,5,1,2
"109",3.1,1,30,5,3,1,1,1,4,2,1,5
"109",3.2,1,20,4,4,2,0,1,3,5,1,2
"109",3.3,1,1,3,3,4,1,5,4,3,2,5
"109",3.4,2,20,3,3,2,0,1,2,5,2,3
"109",3.5,1,1,4,4,1,1,1,4,4,1,5
"109",4.1,2,1,4,3,4,0,2,3,2,2,5
"109",4.2,1,1,5,4,1,0,1,5,3,2,4
"109",4.3,1,5,4,4,2,0,1,5,4,1,2
"109",4.4,1,60,3,2,2,0,1,3,3,2,4
"109",4.5,3,40,3,3,3,0,1,3,4,3,4
"109",5.1,2,30,4,2,3,0,1,2,2,2,5
"109",5.2,1,60,4,2,1,1,1,4,2,2,3
"109",5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",5.5,2,40,1,1,2,1,1,1,2,7,2
"109",6.1,1,40,3,2,2,0,4,2,2,2,4
"109",6.2,2,7,3,2,3,0,1,2,2,2,4
"109",6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",6.5,2,60,2,1,2,0,1,1,2,2,3
"109",7.1,2,90,4,3,1,0,1,3,4,2,4
"109",7.2,1,40,4,2,2,1,1,2,2,2,4
"109",7.3,2,90,4,2,1,1,1,3,3,2,4
"109",7.4,1,30,3,2,1,1,1,2,2,1,3
"109",7.5,2,60,5,3,1,0,1,3,2,2,3
"109",8.1,1,40,2,2,1,0,1,1,3,2,3
"109",8.2,1,40,3,2,1,0,1,2,3,2,3
"109",8.3,1,60,2,2,1,0,1,2,3,2,3
"109",8.4,2,30,2,2,3,1,1,2,2,2,4
"109",8.5,1,20,2,2,2,1,1,1,3,1,3
"109",9.1,3,40,2,1,2,1,1,1,1,2,5
"109",9.2,3,30,2,1,3,1,1,1,2,2,3
"109",9.3,1,60,3,1,2,1,1,2,2,2,3
"109",9.4,2,90,3,2,2,1,1,3,1,1,3
"109",9.5,5,30,2,2,4,0,1,1,2,3,3
"109",10.1,1,40,3,3,1,0,1,3,3,2,3
"109",10.2,1,1,2,3,1,1,1,2,3,2,3
"109",10.3,1,60,1,2,2,1,1,2,2,2,4
"109",10.4,1,90,4,4,1,1,1,4,3,1,3
"109",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",11.1,1,30,2,2,2,0,1,2,2,2,3
"109",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",11.3,1,60,2,2,2,1,1,2,2,1,4
"109",11.4,3,60,1,1,7,0,1,1,1,2,3
"109",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",12.1,3,7,3,2,4,0,1,2,2,2,4
"109",12.2,3,60,1,2,4,0,1,1,2,2,2
"109",12.3,4,45,1,1,5,0,1,1,1,2,4
"109",12.4,3,7,1,1,5,0,1,1,2,2,4
"109",12.5,5,30,2,2,5,0,1,2,2,2,4
"109",13.1,1,30,3,2,1,1,1,3,3,1,2
"109",13.2,3,30,3,2,3,0,1,1,2,2,3
"109",13.3,1,30,2,2,1,0,1,2,4,2,2
"109",13.4,2,1,2,2,3,0,1,2,2,2,3
"109",13.5,2,60,2,2,1,0,1,1,2,2,3
"109",14.1,2,60,4,2,2,0,1,2,2,2,2
"109",14.2,2,60,3,2,1,1,1,3,3,2,3
"109",14.3,1,1,3,2,1,1,1,2,2,2,3
"109",14.4,2,1,2,2,2,1,1,2,3,2,3
"109",14.5,3,1,3,2,4,0,1,2,2,2,3
"11",1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1.2,4,90,2,2,5,1,5,1,3,5,4
"11",1.3,5,35,2,2,5,0,4,4,3,4,4
"11",1.4,2,45,1,1,4,0,5,6,2,4,5
"11",1.5,5,1,1,1,6,1,4,1,2,5,5
"11",2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2.2,5,240,5,1,5,0,5,5,2,6,3
"11",2.3,4,45,2,2,5,1,5,3,2,6,6
"11",2.4,4,25,2,1,3,1,5,1,2,3,5
"11",2.5,3,60,2,1,5,1,5,2,2,6,5
"11",3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",3.2,4,1,1,1,4,0,6,1,2,6,5
"11",3.3,2,25,4,2,3,1,5,5,4,4,4
"11",3.4,2,45,2,2,3,1,2,2,2,5,4
"11",3.5,3,1,1,1,5,1,2,1,2,2,4
"11",4.1,2,1,2,2,5,1,4,2,2,3,5
"11",4.2,2,20,3,2,4,1,4,1,4,5,4
"11",4.3,2,25,2,1,3,1,4,1,3,3,3
"11",4.4,3,40,5,2,3,1,3,3,3,4,4
"11",4.5,3,1,2,2,2,1,2,1,3,4,3
"11",5.1,4,25,2,1,3,1,2,1,3,5,4
"11",5.2,4,1,2,3,7,1,5,1,3,6,3
"11",5.3,3,7,2,2,2,1,2,1,2,3,5
"11",5.4,1,60,3,1,2,0,4,1,4,5,5
"11",5.5,4,45,3,1,4,1,4,2,4,3,3
"11",6.1,2,1,2,2,3,1,6,2,2,4,5
"11",6.2,4,60,1,1,6,1,5,2,3,7,4
"11",6.3,5,1,1,1,4,0,5,1,3,3,5
"11",6.4,4,1,2,1,6,1,5,1,2,5,5
"11",6.5,4,1,1,1,5,1,6,2,2,3,5
"11",7.1,3,45,2,2,5,0,3,5,3,4,4
"11",7.2,3,1,2,1,2,0,5,1,1,4,5
"11",7.3,2,1,2,2,2,1,2,2,1,5,2
"11",7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",7.5,2,400,2,2,4,1,3,2,5,5,5
"11",8.1,2,1,2,2,3,0,5,5,2,4,5
"11",8.2,2,35,2,2,2,0,2,2,2,2,2
"11",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",8.4,2,1,2,2,5,0,2,2,4,5,3
"11",8.5,4,1,2,1,6,0,4,1,3,4,4
"11",9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",9.2,3,1,2,2,4,0,5,2,2,4,4
"11",9.3,3,60,2,2,4,0,4,2,4,5,4
"11",9.4,3,1,1,2,4,0,5,1,2,4,5
"11",9.5,3,1,1,1,5,0,3,1,2,5,5
"11",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",10.2,2,360,2,1,5,1,3,1,1,6,5
"11",10.3,4,45,2,2,5,0,4,5,4,2,4
"11",10.4,3,90,2,1,2,0,3,2,2,2,4
"11",10.5,2,1,3,2,5,1,4,2,3,6,5
"11",11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",11.2,4,1,1,1,4,0,4,2,2,4,4
"11",11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",11.4,2,1,1,1,2,1,2,1,1,7,5
"11",11.5,2,1,1,1,1,1,2,1,1,7,3
"11",12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",12.2,4,1,1,1,4,0,5,1,1,7,5
"11",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",12.4,2,1,1,1,5,1,4,1,1,6,6
"11",12.5,4,25,1,1,4,0,3,1,1,7,4
"11",13.1,4,1,3,1,2,0,4,2,3,5,4
"11",13.2,3,1,1,1,4,0,4,1,3,6,5
"11",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",13.5,3,1,2,1,3,1,3,2,3,6,4
"11",14.1,4,1,1,1,3,0,5,1,3,5,4
"11",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",14.3,5,1,1,1,4,0,3,1,2,5,4
"11",14.4,4,1,1,1,4,0,3,1,1,6,5
"11",14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.1,1,30,3,5,2,1,2,4,4,1,5
"110",1.2,1,60,3,5,5,1,1,3,3,1,5
"110",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1.4,1,1,6,6,1,1,1,5,6,3,1
"110",1.5,6,1,2,4,7,0,2,5,1,4,6
"110",2.1,1,1,5,5,1,0,1,6,5,1,2
"110",2.2,1,1,6,5,1,0,2,6,5,1,2
"110",2.3,1,65,6,4,3,0,2,4,2,1,3
"110",2.4,1,1,4,5,1,0,1,5,5,1,2
"110",2.5,1,30,4,5,1,0,1,5,6,1,2
"110",3.1,2,60,2,2,5,0,2,2,1,1,7
"110",3.2,1,1,2,3,2,0,2,2,4,1,2
"110",3.3,1,20,2,4,4,1,3,4,2,1,6
"110",3.4,1,60,4,4,1,0,1,4,5,1,1
"110",3.5,1,1,2,4,1,1,1,5,5,1,2
"110",4.1,1,30,3,4,2,1,4,4,2,1,5
"110",4.2,1,60,2,2,1,1,2,5,2,1,6
"110",4.3,1,60,2,2,1,1,1,2,3,1,3
"110",4.4,1,30,6,6,1,0,1,6,6,1,1
"110",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",5.1,1,90,2,4,1,1,2,4,4,1,2
"110",5.2,1,60,5,4,2,0,1,5,6,3,2
"110",5.3,1,45,5,5,1,0,1,5,5,1,2
"110",5.4,1,30,4,5,1,0,1,5,5,1,2
"110",5.5,1,30,6,6,1,0,1,6,5,1,1
"110",6.1,1,1,1,1,1,1,4,1,4,4,4
"110",6.2,1,30,2,3,1,1,2,3,3,2,4
"110",6.3,1,45,4,4,1,0,1,4,5,1,2
"110",6.4,1,30,4,4,1,0,1,5,5,1,2
"110",6.5,1,30,4,5,1,0,1,5,5,1,1
"110",7.1,1,30,5,5,1,1,1,4,4,2,2
"110",7.2,1,30,5,5,1,1,1,5,4,2,2
"110",7.3,1,30,6,5,1,0,1,6,5,2,1
"110",7.4,1,30,5,5,1,1,1,5,5,1,1
"110",7.5,1,90,5,4,2,0,1,5,5,1,1
"110",8.1,1,30,3,4,1,0,1,4,4,2,1
"110",8.2,1,30,6,5,1,0,1,6,5,1,2
"110",8.3,1,45,5,5,1,0,2,5,4,1,2
"110",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",8.5,1,60,4,4,1,0,1,5,5,1,1
"110",9.1,1,90,6,5,1,0,2,5,4,1,2
"110",9.2,1,90,6,6,1,0,1,5,5,1,1
"110",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",9.4,1,240,5,5,1,0,1,6,6,1,1
"110",9.5,1,90,5,5,1,0,1,5,6,1,1
"110",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",10.2,1,1,4,3,1,0,2,4,2,1,3
"110",10.3,1,30,2,2,4,0,2,2,2,1,4
"110",10.4,1,30,2,2,1,0,2,2,2,1,5
"110",10.5,1,1,2,3,4,1,2,2,2,1,6
"110",11.1,1,60,2,2,2,0,3,3,2,2,4
"110",11.2,1,60,4,3,1,0,2,4,3,1,4
"110",11.3,1,60,3,3,1,0,1,4,3,1,3
"110",11.4,1,30,4,4,1,0,1,4,4,1,2
"110",11.5,1,60,4,4,1,0,1,5,4,1,2
"110",12.1,1,30,5,5,1,0,1,5,5,2,2
"110",12.2,1,60,5,4,1,0,1,5,5,1,2
"110",12.3,1,50,5,5,1,1,1,5,4,1,2
"110",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",12.5,1,30,4,5,3,1,1,5,5,1,2
"110",13.1,1,40,4,4,1,1,2,4,4,2,2
"110",13.2,1,60,3,4,2,0,1,5,3,2,4
"110",13.3,1,1,3,4,1,0,2,3,4,1,3
"110",13.4,1,1,4,4,1,0,1,4,4,1,3
"110",13.5,1,60,4,4,1,0,1,4,4,1,3
"110",14.1,1,50,5,4,1,1,1,4,4,1,3
"110",14.2,1,30,5,5,1,0,1,5,5,1,1
"110",14.3,1,90,6,5,1,0,1,6,6,1,1
"110",14.4,1,1,5,5,1,0,1,5,5,1,1
"110",14.5,1,60,5,5,1,1,1,5,5,1,1
"111",1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",1.2,1,30,3,2,1,0,5,3,2,4,6
"111",1.3,1,20,3,3,1,0,4,4,3,4,5
